,PIDM,CohortTrm,A/C,Cons/SO,TermsElpsd,TermsAtt,CumCrAtt,CumCrErn,CumCrTran,CrAtt/Term,CrErn/Term,SEX,Eth,EthComputed,Citz,BDate,Age,GradAge,DegC,Maj,Prog,Div,ProgCredits_x,CreditGrp,CtlgYr,DegDte,GradAcadYr,FirstDeg,Minor,FTrmCrAtt,TotalNumCourses,RepeatedNumCourses,NumCE,NumCR,NumNC,SuccessNum,NotSuccessNum,<100,100s,200s,300s,>1000,FYrCreditsAttained,FYrCreditsEarned,Bulletin Year,CumCrEarnedWCC,ExcessCr,PELL,CumGPA
69,562898,200205,A,Cons,3.0,3.0,29.0,64.0,35.0,9.66666666666667,9.66666666666667,F,A,A,Y,1982-04-09,19.0,20.0,AAS,NURT,APNURT,HLT,60.0,60-75,2001.0,2002-06-27,2002.0,1,,200109,9.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,29.0,29.0,2002.0,29.0,4.0,0,3.882608696
70,564664,200205,A,Cons,4.0,4.0,44.0,65.0,27.0,11.0,9.5,F,B,B,Y,1979-08-10,21.0,23.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-08-22,2002.0,1,,200105,14.0,1.0,0.0,14.0,0.0,11.0,2.0,0.0,12.0,2.0,0.0,0.0,32.0,26.0,2002.0,38.0,5.0,1,2.85
71,567402,200205,A,Cons,4.0,4.0,29.0,74.0,45.0,7.25,7.25,F,W,W,Y,1977-06-27,23.0,24.0,AAS,RAD,APRAD,HLT,70.0,60-75,2001.0,2002-06-27,2002.0,1,,200105,12.0,0.0,0.0,11.0,1.0,11.0,1.0,0.0,3.0,8.0,0.0,1.0,24.0,24.0,2002.0,29.0,4.0,1,3.531818182
72,585430,200205,A,Cons,3.0,3.0,15.0,65.0,50.0,5.0,5.0,F,W,W,Y,1978-09-08,22.0,23.0,AAS,RAD,APRAD,HLT,70.0,60-75,2001.0,2002-06-27,2002.0,1,,200109,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,15.0,15.0,2002.0,15.0,-5.0,0,3.572727273
73,588547,200205,A,Cons,3.0,2.0,27.0,66.0,42.0,13.5,12.0,M,W,W,Y,1981-03-08,20.0,21.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2002-06-27,2002.0,1,,200109,9.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0,3.0,6.0,0.0,0.0,27.0,24.0,2002.0,24.0,6.0,0,3.925
74,194181,200209,A,Cons,7.0,5.0,54.0,78.0,27.0,10.8,10.2,M,W,W,Y,1981-01-31,19.0,21.0,AAS,INPD,APINPD,BCT,66.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,18.0,1.0,0.0,18.0,0.0,17.0,0.0,0.0,8.0,10.0,0.0,0.0,24.0,24.0,2003.0,51.0,12.0,0,3.282352941
75,503643,200209,A,Cons,7.0,6.0,67.0,91.0,28.0,11.1666666666667,10.5,F,W,W,Y,1980-11-30,19.0,22.0,AAS,AATD,APAATD,BCT,61.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,13.0,9.0,0.0,0.0,31.0,29.0,2003.0,63.0,30.0,0,3.6359375
76,517183,200209,A,Cons,7.0,7.0,59.0,80.0,21.0,8.42857142857143,8.42857142857143,F,W,W,Y,1959-03-31,41.0,43.0,AAS,NURS,NURS,HLT,71.0,60-75,1999.0,2002-12-20,2003.0,1,,200009,26.0,0.0,0.0,26.0,0.0,26.0,0.0,1.0,15.0,10.0,0.0,0.0,20.0,20.0,2003.0,59.0,9.0,0,3.002857143
77,531633,200209,A,Cons,7.0,6.0,73.0,67.0,0.0,12.1666666666667,11.1666666666667,F,W,W,Y,1982-01-13,18.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200009,24.0,0.0,0.0,24.0,0.0,18.0,6.0,0.0,20.0,4.0,0.0,0.0,28.0,25.0,2003.0,67.0,7.0,0,2.359649123
78,531647,200209,A,Cons,7.0,6.0,73.0,73.0,0.0,12.1666666666667,12.1666666666667,M,W,W,Y,1981-11-14,18.0,21.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,23.0,0.0,0.0,22.0,1.0,22.0,1.0,0.0,16.0,6.0,0.0,1.0,28.0,28.0,2003.0,73.0,13.0,0,3.785
79,532251,200209,A,Cons,6.0,6.0,72.0,72.0,0.0,12.0,12.0,F,W,W,Y,1965-11-25,35.0,37.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2002.0,2002-12-20,2003.0,1,,200101,25.0,0.0,0.0,24.0,1.0,24.0,1.0,1.0,19.0,4.0,0.0,1.0,34.0,34.0,2003.0,72.0,12.0,0,3.908928571
80,532816,200209,A,Cons,7.0,5.0,61.0,58.0,0.0,12.2,11.6,F,W,W,Y,1982-11-13,17.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,20.0,0.0,0.0,20.0,0.0,19.0,1.0,3.0,15.0,2.0,0.0,0.0,34.0,31.0,2003.0,58.0,-2.0,0,3.4721311480000003
81,536108,200209,A,Cons,7.0,5.0,60.0,60.0,0.0,12.0,12.0,F,W,W,Y,1982-06-06,18.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,29.0,29.0,2003.0,60.0,0.0,0,3.361111111
82,536853,200209,A,Cons,7.0,7.0,69.0,68.0,0.0,9.85714285714286,9.71428571428571,F,W,W,Y,1979-12-06,20.0,23.0,AAS,CC,APCC,ATP,61.0,60-75,2000.0,2002-12-20,2003.0,0,,200009,28.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,23.0,5.0,0.0,0.0,25.0,24.0,2003.0,68.0,7.0,1,3.202247191
83,537265,200209,A,Cons,7.0,6.0,72.0,69.0,0.0,12.0,11.5,F,W,W,Y,1978-03-03,22.0,24.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,21.0,1.0,1.0,16.0,5.0,0.0,0.0,14.0,11.0,2003.0,69.0,9.0,0,3.805357143
84,538065,200209,A,Cons,6.0,5.0,54.0,60.0,12.0,10.8,9.6,F,W,W,Y,1982-04-13,18.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,19.0,1.0,0.0,18.0,1.0,16.0,1.0,0.0,14.0,4.0,0.0,1.0,29.0,29.0,2003.0,48.0,0.0,0,3.4763157889999996
85,541442,200209,A,Cons,7.0,6.0,77.0,73.0,0.0,12.8333333333333,12.1666666666667,M,W,W,Y,1982-04-30,18.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,24.0,0.0,0.0,24.0,0.0,23.0,1.0,2.0,19.0,3.0,0.0,0.0,41.0,41.0,2003.0,73.0,13.0,0,2.982258065
86,541631,200209,A,Cons,7.0,6.0,60.0,73.0,19.0,10.0,9.0,F,W,W,Y,1981-01-26,19.0,21.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,21.0,1.0,0.0,21.0,0.0,17.0,3.0,0.0,16.0,5.0,0.0,0.0,33.0,30.0,2003.0,54.0,13.0,1,2.9
87,541941,200209,A,Cons,7.0,6.0,64.0,67.0,3.0,10.6666666666667,10.6666666666667,M,A,A,Y,1981-06-28,19.0,21.0,AAS,INPD,APINPD,BCT,63.0,60-75,2002.0,2002-12-20,2003.0,0,,200009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,14.0,8.0,0.0,0.0,21.0,21.0,2003.0,64.0,4.0,0,3.853435115
88,544717,200209,A,Cons,7.0,7.0,105.0,98.0,2.0,15.0,13.7142857142857,M,W,W,Y,1982-07-21,18.0,20.0,AAS,CNTM,APCNTM,BCT,60.0,60-75,2001.0,2002-12-20,2003.0,0,,200009,32.0,1.0,0.0,32.0,0.0,30.0,1.0,0.0,20.0,12.0,0.0,0.0,40.0,40.0,2003.0,96.0,38.0,0,3.4
89,544942,200209,A,Cons,7.0,6.0,57.0,85.0,28.0,9.5,9.5,F,W,W,Y,1961-08-30,39.0,41.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2002-12-20,2003.0,1,,200009,22.0,0.0,1.0,21.0,0.0,21.0,1.0,2.0,8.0,11.0,0.0,1.0,29.0,29.0,2003.0,57.0,13.0,0,2.7209302330000003
90,544954,200209,A,Cons,7.0,7.0,61.0,89.0,28.0,8.71428571428571,8.71428571428571,F,W,W,Y,1965-09-12,34.0,37.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2002-12-20,2003.0,1,,200009,23.0,0.0,1.0,22.0,0.0,22.0,1.0,3.0,8.0,11.0,0.0,1.0,30.0,30.0,2003.0,61.0,17.0,1,3.193617021
91,544966,200209,A,Cons,7.0,6.0,57.0,93.0,36.0,9.5,9.5,F,W,W,Y,1967-12-31,32.0,34.0,AAS,NURS,APNURS,HLT,72.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,22.0,0.0,1.0,21.0,0.0,21.0,1.0,2.0,8.0,11.0,0.0,1.0,29.0,29.0,2003.0,57.0,21.0,0,3.5511627910000003
92,545433,200209,A,SO,6.0,4.0,37.0,75.0,44.0,9.25,7.75,F,W,W,Y,1975-05-11,25.0,27.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,15.0,1.0,0.0,15.0,0.0,11.0,3.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,2003.0,31.0,15.0,1,3.1029411760000003
93,546072,200209,A,Cons,7.0,5.0,41.0,70.0,29.0,8.2,8.2,M,X,X,Y,1975-04-23,25.0,27.0,AAS,CNTM,APCNTM,BCT,60.0,60-75,2001.0,2002-12-20,2003.0,0,,200009,17.0,0.0,0.0,13.0,4.0,13.0,4.0,0.0,6.0,7.0,0.0,4.0,16.0,16.0,2003.0,41.0,10.0,0,4.0
94,546277,200209,A,Cons,7.0,5.0,57.0,66.0,9.0,11.4,11.4,M,W,W,Y,1975-09-16,24.0,27.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,18.0,0.0,0.0,18.0,0.0,17.0,1.0,0.0,15.0,3.0,0.0,0.0,25.0,25.0,2003.0,57.0,6.0,1,3.0212765960000003
95,548174,200209,A,Cons,7.0,6.0,57.0,75.0,18.0,9.5,9.5,F,W,W,Y,1975-04-21,25.0,27.0,AAS,NURT,APNURT,HLT,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200009,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,11.0,5.0,0.0,0.0,30.0,30.0,2003.0,57.0,15.0,0,3.7490196080000002
96,548212,200209,A,Cons,7.0,6.0,61.0,81.0,20.0,10.1666666666667,10.1666666666667,F,W,W,Y,1975-11-08,24.0,27.0,AAS,AD,APAD,BCT,64.0,60-75,2000.0,2002-12-20,2003.0,0,,200009,17.0,0.0,0.0,16.0,1.0,16.0,1.0,1.0,10.0,5.0,0.0,1.0,36.0,36.0,2003.0,61.0,17.0,0,3.946551724
97,549042,200209,A,Cons,7.0,6.0,74.0,104.0,30.0,12.3333333333333,12.3333333333333,M,H,H,F,1973-01-28,27.0,29.0,AA,BAS,AABAS,BCT,60.0,60-75,2001.0,2002-12-20,2003.0,0,,200009,26.0,0.0,0.0,26.0,0.0,26.0,0.0,1.0,19.0,6.0,0.0,0.0,34.0,34.0,2003.0,74.0,44.0,0,3.4733333330000002
98,550178,200209,A,SO,7.0,6.0,45.0,60.0,15.0,7.5,7.5,F,W,W,Y,1978-07-26,22.0,24.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,15.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,11.0,4.0,0.0,0.0,17.0,17.0,2003.0,45.0,0.0,0,3.45
99,550280,200209,A,SO,7.0,6.0,16.0,61.0,45.0,2.66666666666667,2.66666666666667,M,B,B,Y,1953-04-16,47.0,49.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200009,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,7.0,2003.0,16.0,1.0,0,3.2
100,550606,200209,A,Cons,7.0,7.0,67.0,67.0,0.0,9.57142857142857,9.57142857142857,F,X,X,Y,1984-03-24,16.0,18.0,AAS,INPD,APINPD,BCT,66.0,60-75,2000.0,2002-12-20,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,13.0,9.0,0.0,0.0,24.0,24.0,2003.0,67.0,1.0,0,3.3955223880000003
101,551954,200209,A,Cons,6.0,6.0,58.0,78.0,23.0,9.66666666666667,9.16666666666667,M,A,A,F,1977-02-26,23.0,25.0,AAS,CULD,APCULD,BCT,67.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,20.0,1.0,0.0,20.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,0.0,27.0,24.0,2003.0,55.0,11.0,0,3.289552239
102,553407,200209,A,Cons,6.0,6.0,63.0,63.0,0.0,10.5,10.5,F,B,B,F,1983-12-10,17.0,19.0,AA,CIST,AACIST,BCT,63.0,60-75,2001.0,2002-12-20,2003.0,1,,200101,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,14.0,5.0,0.0,0.0,31.0,31.0,2003.0,63.0,0.0,0,3.722
103,557235,200209,A,Cons,6.0,5.0,63.0,108.0,45.0,12.6,12.6,M,H,H,F,1976-11-12,24.0,26.0,AAS,GDTD,APGDTD,BCT,69.0,60-75,2000.0,2002-12-20,2003.0,0,,200101,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,16.0,5.0,0.0,0.0,35.0,35.0,2003.0,63.0,39.0,0,3.4586666669999997
104,557638,200209,A,Cons,6.0,6.0,72.0,63.0,0.0,12.0,10.5,M,W,W,Y,1970-08-12,30.0,32.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,24.0,2.0,0.0,24.0,0.0,20.0,2.0,1.0,17.0,6.0,0.0,0.0,41.0,35.0,2003.0,63.0,3.0,1,3.288888889
105,557988,200209,A,Cons,6.0,6.0,18.0,60.0,45.0,3.0,2.5,M,B,B,Y,1959-05-31,41.0,43.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,6.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,9.0,6.0,2003.0,15.0,0.0,0,3.2
106,558010,200209,A,Cons,2.0,2.0,36.0,80.0,44.0,18.0,18.0,M,W,W,Y,1980-01-30,22.0,22.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200205,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,36.0,36.0,2003.0,36.0,20.0,0,3.636842105
107,558212,200209,A,Cons,6.0,6.0,64.0,64.0,0.0,10.6666666666667,10.6666666666667,M,A,A,F,1979-04-24,21.0,23.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,20.0,0.0,0.0,20.0,0.0,19.0,1.0,1.0,16.0,3.0,0.0,0.0,31.0,31.0,2003.0,64.0,4.0,0,2.847058824
108,558473,200209,A,Cons,6.0,6.0,60.0,60.0,0.0,10.0,10.0,F,A,A,F,1978-06-22,22.0,24.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2002-12-20,2003.0,1,,200101,20.0,0.0,0.0,20.0,0.0,19.0,1.0,0.0,17.0,3.0,0.0,0.0,29.0,29.0,2003.0,60.0,0.0,0,3.3869565219999997
109,558529,200209,A,Cons,6.0,6.0,64.0,64.0,0.0,10.6666666666667,10.6666666666667,F,W,W,F,1980-06-12,20.0,22.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200101,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,19.0,1.0,0.0,0.0,29.0,29.0,2003.0,64.0,4.0,0,3.795918367
110,558759,200209,A,Cons,6.0,5.0,25.0,60.0,35.0,5.0,5.0,M,W,W,Y,1970-07-23,30.0,32.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2002.0,2002-12-20,2003.0,1,,200101,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,14.0,14.0,2003.0,25.0,0.0,0,3.305714286
111,564439,200209,A,SO,6.0,3.0,41.0,74.0,33.0,13.6666666666667,13.6666666666667,M,B,B,Y,1974-07-07,26.0,28.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2002.0,2002-12-20,2003.0,1,,200101,5.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,11.0,11.0,2003.0,41.0,14.0,0,3.320833333
112,581439,200209,A,Cons,5.0,5.0,29.0,95.0,66.0,5.8,5.8,F,B,B,Y,1971-01-22,30.0,31.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2002-12-20,2003.0,1,,200105,13.0,0.0,0.0,13.0,0.0,13.0,0.0,1.0,5.0,7.0,0.0,0.0,14.5,14.5,2003.0,29.0,23.0,1,3.675
113,581711,200209,A,Cons,4.0,4.0,61.0,86.0,25.0,15.25,15.25,F,W,W,Y,1982-04-27,19.0,20.0,AAS,CJLE,APCJLE,ATP,70.0,60-75,2001.0,2002-12-20,2003.0,1,,200109,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,10.0,4.0,0.0,0.0,44.0,44.0,2003.0,61.0,16.0,0,3.959090909
114,582421,200209,A,Cons,4.0,4.0,47.0,68.0,29.0,11.75,9.75,M,W,W,Y,1979-02-10,22.0,23.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2001.0,2002-12-20,2003.0,1,,200109,13.0,0.0,0.0,13.0,0.0,11.0,2.0,0.0,13.0,0.0,0.0,0.0,31.0,27.0,2003.0,39.0,8.0,1,3.1538461539999996
115,600187,200209,A,Cons,3.0,3.0,38.0,83.0,45.0,12.6666666666667,12.6666666666667,F,A,A,P,1974-07-16,27.0,28.0,AAS,INPD,APINPD,BCT,61.0,60-75,2001.0,2002-12-20,2003.0,0,,200201,14.0,0.0,0.0,13.0,1.0,13.0,1.0,0.0,3.0,10.0,0.0,1.0,38.0,38.0,2003.0,38.0,22.0,0,3.85
116,603394,200209,A,Cons,2.0,2.0,36.0,78.0,42.0,18.0,18.0,M,W,W,Y,1971-02-07,31.0,31.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2002.0,2002-12-20,2003.0,1,,200205,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,36.0,36.0,2003.0,36.0,18.0,0,3.315789474
117,128461,200301,A,Cons,5.0,4.0,36.0,96.0,63.0,9.0,8.25,F,B,B,Y,1966-09-27,34.0,36.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2003-05-05,2003.0,1,,200109,15.0,1.0,1.0,14.0,0.0,13.0,1.0,0.0,5.0,9.0,0.0,1.0,15.0,15.0,2003.0,33.0,24.0,1,3.415
118,133951,200301,A,Cons,8.0,8.0,79.0,76.0,0.0,9.875,9.5,F,W,W,Y,1964-11-28,35.0,38.0,AA,BAS,AABAS,BCT,60.0,60-75,2001.0,2003-05-05,2003.0,1,,200009,28.0,2.0,0.0,28.0,0.0,24.0,2.0,2.0,20.0,6.0,0.0,0.0,25.0,25.0,2003.0,76.0,16.0,1,3.9
119,144108,200301,A,Cons,4.0,4.0,36.0,70.0,36.0,9.0,8.5,M,X,X,Y,1938-09-25,63.0,64.0,ATS,AD,AD,BCT,66.0,60-75,1999.0,2003-05-05,2003.0,1,,200201,11.0,0.0,0.0,11.0,0.0,11.0,0.0,1.0,6.0,4.0,0.0,0.0,28.0,26.0,2003.0,34.0,4.0,0,4.0
120,196927,200301,A,Cons,8.0,8.0,94.0,90.0,0.0,11.75,11.25,F,W,X,Y,1984-11-22,15.0,18.0,AAS,AD,APAD,BCT,60.0,60-75,2001.0,2003-05-05,2003.0,0,,200009,26.0,0.0,0.0,26.0,0.0,26.0,0.0,1.0,19.0,6.0,0.0,0.0,22.0,22.0,2003.0,90.0,30.0,0,3.425892857
121,196928,200301,A,Cons,8.0,8.0,95.0,91.0,0.0,11.875,11.375,F,W,W,Y,1982-12-14,17.0,20.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2001.0,2003-05-05,2003.0,0,,200009,33.0,2.0,0.0,33.0,0.0,31.0,0.0,2.0,19.0,12.0,0.0,0.0,28.0,28.0,2003.0,91.0,31.0,0,3.1263736260000003
122,513414,200301,A,SO,8.0,4.0,29.0,70.0,45.0,7.25,6.25,F,B,B,Y,1953-05-06,47.0,49.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,9.0,1.0,0.0,9.0,0.0,8.0,0.0,2.0,6.0,1.0,0.0,0.0,15.0,15.0,2003.0,25.0,10.0,1,2.96
123,525467,200301,A,Cons,8.0,8.0,72.0,72.0,0.0,9.0,9.0,M,O,X,Y,1982-12-13,17.0,20.0,AAS,GSAS,APGSAS,MSE,60.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,24.0,0.0,0.0,24.0,0.0,22.0,2.0,0.0,15.0,9.0,0.0,0.0,26.0,26.0,2003.0,72.0,12.0,0,2.955
124,528731,200301,A,Cons,7.0,6.0,31.0,76.0,54.0,5.16666666666667,3.66666666666667,F,W,W,Y,1956-10-28,44.0,46.0,AAS,NURS,NURS,HLT,71.0,60-75,1999.0,2003-05-05,2003.0,1,,200101,14.0,3.0,0.0,14.0,0.0,11.0,0.0,0.0,4.0,10.0,0.0,0.0,12.0,9.0,2003.0,22.0,5.0,0,2.58
125,531515,200301,A,Cons,8.0,7.0,78.0,78.0,0.0,11.1428571428571,11.1428571428571,F,W,W,Y,1981-09-21,18.0,21.0,AAS,GDTI,APGDTI,BCT,69.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,24.0,0.0,0.0,24.0,0.0,24.0,0.0,1.0,19.0,4.0,0.0,0.0,26.0,26.0,,78.0,9.0,0,2.963076923
126,531597,200301,A,Cons,8.0,8.0,85.0,85.0,0.0,10.625,10.625,F,W,W,Y,1982-06-08,18.0,20.0,AAS,PHOT,APPHOT,BCT,60.0,60-75,2001.0,2003-05-05,2003.0,1,,200009,26.0,0.0,0.0,26.0,0.0,26.0,0.0,3.0,17.0,6.0,0.0,0.0,29.0,29.0,2003.0,85.0,25.0,1,3.336842105
127,531757,200301,A,SO,8.0,6.0,72.0,65.0,0.0,12.0,10.8333333333333,M,W,W,Y,1981-09-21,18.0,21.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,24.0,1.0,0.0,24.0,0.0,22.0,1.0,1.0,19.0,4.0,0.0,0.0,33.0,29.0,2003.0,65.0,5.0,0,3.3
128,531767,200301,A,SO,8.0,6.0,52.0,97.0,45.0,8.66666666666667,8.66666666666667,M,P,P,Y,1974-04-29,26.0,29.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,10.0,4.0,0.0,0.0,38.0,38.0,2003.0,52.0,37.0,0,4.0
129,531822,200301,A,SO,8.0,6.0,74.0,84.0,13.0,12.3333333333333,11.8333333333333,F,W,W,Y,1981-10-09,18.0,21.0,AAS,GDTI,APGDTI,BCT,68.0,60-75,2002.0,2003-05-05,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,21.0,1.0,0.0,14.0,8.0,0.0,0.0,16.0,16.0,,71.0,16.0,1,3.035714286
130,533001,200301,A,Cons,8.0,7.0,35.0,79.0,44.0,5.0,5.0,F,W,W,Y,1952-09-05,47.0,50.0,AAS,NURS,APNURS,HLT,72.0,60-75,2001.0,2003-05-05,2003.0,1,,200009,14.0,0.0,1.0,13.0,0.0,13.0,1.0,0.0,2.0,11.0,0.0,1.0,10.0,10.0,2003.0,35.0,7.0,0,3.028
131,533707,200301,A,Cons,8.0,7.0,86.0,82.0,0.0,12.2857142857143,11.7142857142857,M,W,W,Y,1981-11-24,18.0,21.0,AAS,MSS,APMSS,BCT,66.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,28.0,1.0,0.0,28.0,0.0,27.0,0.0,0.0,18.0,10.0,0.0,0.0,28.0,24.0,2003.0,82.0,16.0,1,3.7313953489999996
132,533769,200301,A,Cons,8.0,6.0,76.0,114.0,40.0,12.6666666666667,12.3333333333333,F,W,W,Y,1980-08-10,20.0,22.0,AAS,PHOT,APPHOT,BCT,61.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,25.0,0.0,0.0,25.0,0.0,24.0,1.0,0.0,16.0,9.0,0.0,0.0,26.0,26.0,2003.0,74.0,53.0,0,3.4078125
133,534111,200301,A,Cons,8.0,7.0,84.0,81.0,0.0,12.0,11.5714285714286,M,W,W,Y,1982-06-22,18.0,20.0,AAS,VID,APVID,BCT,30.0,60-75,2001.0,2003-05-05,2003.0,1,,200009,25.0,0.0,0.0,25.0,0.0,23.0,2.0,0.0,21.0,4.0,0.0,0.0,26.0,26.0,2003.0,81.0,51.0,0,3.0485294119999997
134,534223,200301,A,Cons,8.0,6.0,81.0,93.0,15.0,13.5,13.0,F,W,W,Y,1981-09-04,18.0,21.0,AAS,GDTI,APGDTI,BCT,68.0,60-75,2001.0,2003-05-05,2003.0,1,,200009,26.0,0.0,0.0,26.0,0.0,24.0,2.0,2.0,18.0,6.0,0.0,0.0,26.0,26.0,,78.0,25.0,0,3.315151515
135,534661,200301,A,Cons,8.0,6.0,77.0,65.0,0.0,12.8333333333333,10.8333333333333,F,W,W,Y,1982-05-16,18.0,20.0,AA,GSLA,AAGSLA,HSS,60.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,22.0,1.0,0.0,22.0,0.0,18.0,3.0,2.0,15.0,5.0,0.0,0.0,25.0,25.0,2003.0,65.0,5.0,0,2.7633333330000003
136,535890,200301,A,Cons,8.0,6.0,75.0,75.0,0.0,12.5,12.5,F,W,W,F,1978-02-13,22.0,25.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2002.0,2003-05-05,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,2.0,16.0,4.0,0.0,0.0,24.0,24.0,2003.0,75.0,15.0,0,3.649333333
137,536008,200301,A,Cons,8.0,8.0,58.0,82.0,24.0,7.25,7.25,F,H,H,Y,1947-04-17,53.0,56.0,AAS,CULD,APCULD,BCT,67.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,22.0,1.0,0.0,22.0,0.0,21.0,0.0,0.0,16.0,6.0,0.0,0.0,20.0,20.0,2003.0,58.0,15.0,0,3.760344828
138,536172,200301,A,Cons,8.0,7.0,72.0,72.0,0.0,10.2857142857143,10.2857142857143,F,W,W,Y,1960-08-03,40.0,42.0,AA,CJ,AACJ,ATP,65.0,60-75,2000.0,2003-05-05,2003.0,1,,200009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,1.0,14.0,7.0,0.0,0.0,18.0,18.0,2003.0,72.0,7.0,1,3.788888889
